CoC_id,CoC_number,CoC_name,county_name(s),FIPS_state_county_codes,state,region_name,division_name,region_id,division_id,year,cannabis_legal_med,cannabis_legal_rec,first_treated,overall_homeless_per10k,sheltered_total_homeless_per10k,unsheltered_homeless_per10k,pop_dens,shelter_beds_per10k,all_ages_in_poverty_percent_cnty_avg,total_jail_dis_per10k,total_jail_pop_per10k,total_jail_adm_per10k,total_prison_pop_per10k,total_prison_adm_per10k,avg_low_temp_cnty_avg,median_household_income,med_rent
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2011,0,0,0,17.52557648,15.82292416,1.702652321,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2012,0,0,0,20.10374454,18.28922318,1.814521355,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2013,0,0,0,21.27100618,19.77384372,1.497162453,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2014,0,0,0,22.4117348,20.94709615,1.464638649,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2015,0,0,0,22.03186355,20.83948717,1.192376379,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2016,0,0,0,9.381186217,8.533169383,0.848016833,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2017,0,0,0,9.239538963,7.67351541,1.566023553,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2018,0,0,0,8.669378626,7.309979019,1.359399607,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2019,0,0,0,10.26462692,7.96148348,2.303143435,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-502,37502,Durham City & County CoC,"Chatham County, Durham County","37037, 37063",NC,South,South Atlantic,3,5,2020,0,0,0,9.923420481,7.734012524,2.189407957,349.2485104,17.29392073,14.26818182,334.3157976,16.65693082,365.3648776,35.97776199,12.67689421,29.14642857,54656,1063.25
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2007,0,0,0,19.46252476,16.13644185,3.326082912,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2008,0,0,0,15.96813492,14.22086179,1.747273121,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2009,0,0,0,17.2382087,15.15938947,2.078819231,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2010,0,0,0,16.94177255,14.78842576,2.153346792,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2011,0,0,0,16.0818415,14.134431,1.947410494,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2012,0,0,0,15.40254313,12.99103385,2.411509278,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2013,0,0,0,14.6286271,12.0389439,2.589683195,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2014,0,0,0,13.69915316,12.18720649,1.51194667,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2015,0,0,0,10.07502485,8.34787773,1.727147117,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2016,0,0,0,10.79016643,9.533059663,1.257106769,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2017,0,0,0,8.51860937,6.972474336,1.546135034,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2018,0,0,0,9.704278006,8.049971862,1.654306144,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2019,0,0,0,9.081424032,8.136088084,0.945335949,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-504,37504,"Greensboro, High Point CoC","Guilford County, Randolph County","37081, 37151",NC,South,South Atlantic,3,5,2020,0,0,0,9.670321837,6.725832816,2.944489021,445.6306975,12.47298501,16.70454545,427.5982817,17.25489352,416.5314082,46.39393938,16.86447967,29.39642857,43494.5,889
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2007,0,0,0,13.90260857,11.59488812,2.307720451,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2008,0,0,0,13.51418412,10.53671297,2.977471148,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2009,0,0,0,17.21476515,13.56475712,3.65000803,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2010,0,0,0,18.5593114,13.65327731,4.906034095,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2011,0,0,0,18.25205921,16.2326006,2.019458606,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2012,0,0,0,16.11077081,14.22166211,1.889108692,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2013,0,0,0,14.84652451,13.10890399,1.737620528,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2014,0,0,0,12.10232534,11.11683311,0.985492232,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2015,0,0,0,11.75606604,10.69854885,1.057517185,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2016,0,0,0,10.43405796,9.360807773,1.073250186,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2017,0,0,0,8.28466467,7.077887635,1.206777035,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2018,0,0,0,9.18872079,8.037376279,1.151344511,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2019,0,0,0,10.76565909,9.554367943,1.211291149,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-505,37505,Charlotte/Mecklenberg CoC,"Cabarrus County, Mecklenburg County, Union County, York County","37025, 37119, 37179, 45091",NC,South,South Atlantic,3,5,2020,0,0,0,9.912811242,8.590279069,1.322532173,720.1193072,10.23830983,11.75227273,340.2684692,18.70652179,372.2935531,30.81644562,11.74909185,30.45714286,57149.5,1002.75
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2007,0,0,0,21.40809349,14.28342543,7.124668055,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2008,0,0,0,16.48026687,14.1876491,2.292617771,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2009,0,0,0,20.59126342,15.29636711,5.294896308,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2010,0,0,0,21.77606624,18.33943042,3.436635823,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2011,0,0,0,15.27895964,12.40031507,2.87864457,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2012,0,0,0,14.60817996,9.842611656,4.765568302,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2013,0,0,0,10.61435134,7.472747348,3.141603987,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2014,0,0,0,9.602038863,6.999617115,2.602421748,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2015,0,0,0,11.41515757,7.873531762,3.541625811,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2016,0,0,0,11.07974856,7.43397011,3.645778445,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2017,0,0,0,8.959576173,6.53882112,2.420755053,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2018,0,0,0,9.023950051,5.582383515,3.441566536,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2019,0,0,0,13.15325346,8.209339166,4.943914293,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-506,37506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC","Brunswick County, New Hanover County","37019, 37129",NC,South,South Atlantic,3,5,2020,0,0,0,10.68129631,7.049655566,3.631640746,275.8211981,14.54332624,15.46818182,636.584763,26.00197283,642.4509086,41.97947649,20.95841244,34.48571429,49757,1037
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2007,0,0,0,10.08239921,9.405728117,0.676671088,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2008,0,0,0,10.62049105,9.94278489,0.67770616,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2009,0,0,0,10.37780807,8.152705122,2.225102945,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2010,0,0,0,10.37471173,9.31086417,1.063847559,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2011,0,0,0,9.895912214,8.587930773,1.30798144,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2012,0,0,0,9.39642296,7.813512999,1.582909961,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2013,0,0,0,9.049490327,8.258278058,0.791212269,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2014,0,0,0,9.42608819,8.427083971,0.999004218,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2015,0,0,0,7.111413189,5.947155277,1.164257911,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2016,0,0,0,6.273751865,5.215343848,1.058408016,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2017,0,0,0,6.624988196,5.216054055,1.408934141,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2018,0,0,0,7.214467098,5.805334155,1.409132943,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2019,0,0,0,8.063538466,6.10168787,1.961850596,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-507,37507,Raleigh/Wake County CoC,"Franklin County, Johnston County, Wake County","37069, 37101, 37183",NC,South,South Atlantic,3,5,2020,0,0,0,8.096790171,6.16819128,1.928598891,560.0306487,8.242184379,13.45757576,368.6318509,13.43319385,365.8872532,26.3231456,12.23164018,30.11190476,50904,1049.75
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2007,0,0,0,17.52499731,5.75206967,11.77292764,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2008,0,0,0,24.29030078,6.785442717,17.50485806,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2009,0,0,0,15.19645346,5.86897513,9.327478332,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2010,0,0,0,8.478834317,5.390863794,3.087970523,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2011,0,0,0,9.88103547,3.424380017,6.456655452,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2012,0,0,0,15.91522991,3.360171291,12.55505862,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2013,0,0,0,9.969287326,7.113501894,2.855785432,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2014,0,0,0,10.92997837,5.99469263,4.935285743,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2015,0,0,0,7.197911837,6.250144086,0.947767751,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2016,0,0,0,8.306930969,6.1542202,2.152710769,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2017,0,0,0,6.234164221,4.281293501,1.95287072,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2018,0,0,0,8.187779677,5.070981371,3.116798306,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2019,0,0,0,8.375420467,6.514215919,1.861204548,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-509,37509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC","Cleveland County, Gaston County, Lincoln County","37045, 37071, 37109",NC,South,South Atlantic,3,5,2020,0,0,0,8.401270531,3.619008844,4.782261687,339.3388158,6.018262349,16.53333333,595.7197341,22.396954,628.1338814,45.62509931,21.19113839,29.14047619,42461,832
NC-511,37511,Fayetteville/Cumberland County CoC,Cumberland County,37051,NC,South,South Atlantic,3,5,2007,0,0,0,24.5552802,10.15297583,14.40230437,496.2611449,8.020983301,18.00909091,360.7651254,19.87085468,366.67592,43.74544298,16.44102101,32.33571429,44038,960.5
NC-511,37511,Fayetteville/Cumberland County CoC,Cumberland County,37051,NC,South,South Atlantic,3,5,2008,0,0,0,34.44515715,8.531109686,25.91404747,496.2611449,8.020983301,18.00909091,360.7651254,19.87085468,366.67592,43.74544298,16.44102101,32.33571429,44038,960.5
NC-511,37511,Fayetteville/Cumberland County CoC,Cumberland County,37051,NC,South,South Atlantic,3,5,2009,0,0,0,30.41745994,8.289939859,22.12752008,496.2611449,8.020983301,18.00909091,360.7651254,19.87085468,366.67592,43.74544298,16.44102101,32.33571429,44038,960.5
NC-511,37511,Fayetteville/Cumberland County CoC,Cumberland County,37051,NC,South,South Atlantic,3,5,2010,0,0,0,31.57138709,8.985467382,22.58591971,496.2611449,8.020983301,18.00909091,360.7651254,19.87085468,366.67592,43.74544298,16.44102101,32.33571429,44038,960.5
NC-511,37511,Fayetteville/Cumberland County CoC,Cumberland County,37051,NC,South,South Atlantic,3,5,2011,0,0,0,32.10598303,8.624133048,23.48184998,496.2611449,8.020983301,18.00909091,360.7651254,19.87085468,366.67592,43.74544298,16.44102101,32.33571429,44038,960.5
NC-511,37511,Fayetteville/Cumberland County CoC,Cumberland County,37051,NC,South,South Atlantic,3,5,2012,0,0,0,48.67182883,9.273710848,39.39811798,496.2611449,8.020983301,18.00909091,360.7651254,19.87085468,366.67592,43.74544298,16.44102101,32.33571429,44038,960.5
NC-511,37511,Fayetteville/Cumberland County CoC,Cumberland County,37051,NC,South,South Atlantic,3,5,2013,0,0,0,18.94985945,8.619032746,10.33082671,496.2611449,8.020983301,18.00909091,360.7651254,19.87085468,366.67592,43.74544298,16.44102101,32.33571429,44038,960.5
